title,genre,director,country,year,Rate IMDb
Ещё одна история о Золушке,комедия,Дамон Сантостефано,США,2008,5.7
Ещё одна из рода Болейн,драма,Джастин Чадвик,Великобритания   США,2008,6.7
Ещё одна из рода Болейн,драма исторический фильм,Филиппа Лоуторп,Великобритания,,6.1
Ещё один день в раю,драма криминал,Ларри Кларк,США,1998,6.5
Ещё один год,мелодрама,Оксана Бычкова  (постановщик),Россия,2014,6.5
Ещё один год,"комедия ,  драма",Майк Ли,Великобритания,2010,7.4
Ещё о войне,"военный фильм, драма, мелодрама, экранизация",Пётр Кривостаненко,Белоруссия,2004,
Жареные голубки,комедия,Тадеуш Хмелевский,Польша,1966,6.5
Жара и пыль,драма мелодрама,Джеймс Айвори,Великобритания,1983,6.5
Жара,комедия мелодрама,Резо Гигинеишвили,Россия,2006,4.3
Жара,драма,Филлип Нойс,Австралия,1982,6.4
Жар-птица,"драма ,  мелодрама",Пеэтер Ребане,Великобритания   Эстония,2021,7.1
Жар тела,триллер эротика [1] неонуар,Лоуренс Кэздан,США,1981,7.4
Жар,драма,Метью Чэпмен,США,1986,4.9
Жапплу,драматический фильм [3],Кристиан Дюгей [3] [4] […],Франция   Канада [6],13 марта   2013 [1]  и  6 февраля   2014 [2],6.6
Жду и надеюсь,драма,Сурен Шахбазян,СССР,1980,7.0
Ждите связного,"военный фильм, драма",Отар Коберидзе,СССР,1979,5.7
Ждите писем,киноповесть,Юлий Карасик,СССР,1960,5.9
Ждите нас на рассвете,"военный фильм, исторический фильм",Эмиль Лотяну,СССР,1963,6.3
"Ждите меня, острова!",мелодрама,Николай Лебедев Иосиф Шапиро,СССР,1977,5.0
Ждите «Джона Графтона»,,Андрис Розенбергс,СССР,1979,
"Жди меня, Анна","Киноповесть ,  военный",Валентин Виноградов,СССР,1969,7.1
Жди меня,драма военный фильм,Александр Столпер Борис Иванов,СССР,1943,7.3
"Ждём тебя, парень","киноповесть, экранизация, производственный фильм, молодёжный фильм",Равиль Батыров,СССР,1972,8.0
Жгучая тайна,драма,Эндрю Биркин,Великобритания   ФРГ,1988,6.6
Жги!,драма мелодрама музыкальный,Кирилл Плетнёв,Россия,2017,6.1
Жатва,ужасы триллер,Стивен Хопкинс,США,2007,5.6
Жасмин,драма,Вуди Аллен,США,2013,7.3
Жаркое лето в Кабуле,драма,Али Хамраев      Вали Латифи,СССР,1983,6.2
Жаркое американское лето,"комедия ,  сатира",Дэвид Уэйн,США,2001,6.5
Жаркий полдень,драма,Зако Хеския,Болгария,1965,7.0
Жаркие летние ночи,драма,Элайджа Байнум,США,2017,6.4
Жареные зелёные помидоры,комедийная драма,Джон Эвнет,США,1991,7.7
Жаннетт: Детство Жанны д’Арк,драматический фильм  и  музыкальный фильм,Брюно Дюмон,Франция,"2017 ,  25 декабря   2019  и  6 сентября   2017",5.9
Жанна Парижская,мелодрама   драма   военный фильм,Роберт Стивенсон,США,1942,6.8
Жанна и отличный парень,драма,Оливье Дюкастель Жак Мартино,Франция,1998,6.3
Жанна Дюбарри,"исторический фильм [5] ,  биографический фильм  и  драматический фильм [5]",Майвенн [5],Франция [5]   Великобритания   Бельгия,2023,
"Жанна Дильман, набережная Коммерции 23, Брюссель 1080",артхаус  и  драматический фильм,Шанталь Акерман,Бельгия   Франция,1975,7.5
